match_id,competition_id,season_id,home_team,away_team,home_xg_for_avg,home_xg_against_avg,home_goals_for_avg,home_goals_against_avg,home_shot_accuracy_pct,home_possession_pct,home_progressive_passes_pct,home_confederation,away_xg_for_avg,away_xg_against_avg,away_goals_for_avg,away_goals_against_avg,away_shot_accuracy_pct,away_possession_pct,away_progressive_passes_pct,away_confederation,h2h_home_wins,h2h_draws,h2h_away_wins,is_neutral,home_goals,away_goals
7584,43,3,Belgium,Japan,1.305954416933333,1.182164920738889,1.3888888888888888,0.6111111111111112,35.88674622242397,54.057841383964586,19.694608764470317,0,1.6538667212142855,1.648390270285714,1.2857142857142858,1.1428571428571428,38.06515613238302,44.69984321693768,22.16115863951844,4,0,0,0,1,3,2
7583,43,3,Brazil,Mexico,2.470240367684615,1.0546272800076921,1.4615384615384615,0.6153846153846154,39.855195059601904,58.630025468240305,19.51175413308586,1,1.333024828411111,1.1557144166888889,0.6666666666666666,0.8888888888888888,30.587437254103918,55.4681591598289,22.645730260274018,2,0,0,0,1,2,0
7586,43,3,Sweden,Switzerland,1.3510613635,1.1984186165875,1.25,1.0,33.96967615717615,36.560697810612695,27.6221573964597,0,1.8488430611941173,2.0717672906411764,1.5294117647058822,1.5294117647058822,36.25187459300395,49.18691476789722,22.34116678297031,0,0,0,0,1,1,0
7585,43,3,Colombia,England,1.3144353448222224,0.8379628643111112,1.8888888888888888,0.5555555555555556,37.01401262804771,53.35697834978106,23.099819151443448,1,1.6335846259320002,1.190069668796,1.72,0.76,39.09143634143634,55.43103043732351,18.98503331698415,0,0,0,0,1,1,1
8650,43,3,Brazil,Belgium,2.5249500293615386,1.0682844866999999,1.5384615384615385,0.46153846153846156,41.13454728632256,57.92636642722945,19.838399165613243,1,1.4455419495166666,1.0757523532944446,1.4444444444444444,0.6666666666666666,35.19230177797953,54.91915467666434,19.38324593648597,0,0,0,0,1,1,2
8649,43,3,Uruguay,France,1.9141214720846154,1.3202268178076924,1.5384615384615385,0.5384615384615384,34.650080311845024,50.11888008226587,26.017380574527756,1,1.979730273408696,1.5183850455,1.6956521739130435,1.0,35.682192098681,50.01411111500327,20.72906125149317,0,0,0,0,1,0,2
8651,43,3,Sweden,England,1.3605962850000002,1.1702626239,1.375,0.75,32.40717615717615,35.503519085713066,27.649589263357733,0,1.8497267802519999,1.3466482118560001,1.68,0.8,39.69749694749695,55.17691498738106,19.366289406983267,0,0,0,0,1,0,2
8652,43,3,Russia,Croatia,1.3700852322857142,2.068040255185714,1.5714285714285714,1.7142857142857142,33.29931972789115,40.27486383979096,25.79186887743952,0,1.8901524825750002,1.7900734017749997,1.5,1.4,35.168185980685976,53.95571546908933,21.182238536255678,0,0,0,0,0,2,2
8655,43,3,France,Belgium,1.9300388035695655,1.5238775230652173,1.7391304347826086,1.0,35.32854117294769,51.08484112408782,20.441792142011174,0,1.4365634961277776,1.127280625638889,1.5555555555555556,0.6666666666666666,36.041067210078296,53.75556800417182,19.973240125986592,0,1,0,0,1,1,0
8656,43,3,Croatia,England,2.0614852397,2.0121621528749998,1.5,1.45,35.53379862890732,54.451293631264306,20.792443328583666,0,1.8581896558519997,1.294362900076,1.72,0.72,40.000527250527256,55.714937494929856,19.100769072403413,0,0,0,1,1,2,1
8657,43,3,Belgium,England,1.3946862646833333,1.1465211889166667,1.4444444444444444,0.7222222222222222,35.25543309111084,54.91023592967308,19.64941903713818,0,1.8266419548519999,1.327189339016,1.76,0.72,39.03083028083028,55.20125123952106,19.578687110381903,0,1,0,0,1,2,0
8658,43,3,France,Croatia,1.9554180712217393,1.484163636295652,1.608695652173913,0.9130434782608695,33.2118363674557,51.19594289106378,20.17621163336086,0,2.09453682689,1.9845971774749998,1.5,1.3,36.12470771981641,53.92643328555183,21.160928375041273,0,0,0,0,1,4,2
3788741,55,43,Turkey,Italy,1.2885782796,1.8505692647714285,1.2857142857142858,1.8571428571428572,31.616161616161612,51.324527064598,17.960248375860466,0,1.9653860983999998,1.6449817811499998,1.3,0.9,31.25729875410182,53.44314343298679,18.42426729802181,0,0,0,0,1,0,3
3788742,55,43,Denmark,Finland,1.35293895976875,1.5594355727937501,1.125,0.9375,37.24061574390521,51.193537674600485,21.88305247944622,0,0.602634659,1.1997278310000001,0.0,1.5,11.688311688311689,39.96686394028616,22.32734552371602,0,0,0,0,1,0,1
